,hhld_id,drvr_cnt,veh_cnt,min_age,hoh_age,max_age,avg_age,min_mon_lic,hoh_mon_lic,max_mon_lic,avg_mon_lic,cnt_yth,cnt_female,cnt_male,cnt_married,cnt_single,hoh_married,cnt_auto,cnt_mtrcyc,avg_majr_viol,cnt_majr_viol,cnt_minr_viol,avg_minr_viol,cnt_lic_susp,curnt_insurer,time_w_carr,inforce_ind,prior_bi,fire_ind,homeowner_ind,veh_lien_cnt,veh_lease_cnt,veh_own_cnt,monthly_pay_ind,veh_w_coll_cnt,veh_w_comp_cnt,veh_w_ers_cnt,curnt_bi_low,curnt_bi_upp,credit_score,zipcode,premium,loss_amount,loss_ratio,fault_claims,not_at_fault_claims,future_clm_ind
583,584,2,2,16.0,44.854,44.854,30.427,0.0,346.244,346.244,173.122,1,2,0,0,2,False,2,0,0.0,0,0,0.0,0,MISSING,,0,,1,1,,1,1,1,2,2,1,25,25,,91015,278.1,0.0,0.0,0.0,0.0,0
584,585,2,2,41.73,57.561,57.561,49.646,308.763,498.729,498.729,403.746,0,1,1,2,0,True,2,0,0.0,0,0,0.0,0,LIBERTY MUTUAL,0.5,1,100000.0,1,0,,1,0,0,0,0,1,50,50,657.144,57650,166.5,0.0,0.0,0.0,0.0,0
585,586,1,1,59.973,59.973,59.973,59.973,527.674,527.674,527.674,527.674,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,LIBERTY MUTUAL,1.0,1,25000.0,0,1,,0,1,0,0,0,0,25,25,411.052,65163,100.0,882.615,8.826,0.0,0.0,1
586,587,2,1,22.059,44.256,44.256,33.158,37.869,339.075,339.075,188.472,0,1,1,2,0,True,1,0,0.0,0,0,0.0,0,OTHER,0.0,1,25000.0,1,0,,0,1,1,0,0,0,50,50,600.449,87096,90.0,419.417,4.66,0.0,0.0,1
587,588,1,2,34.117,34.117,34.117,34.117,217.408,217.408,217.408,217.408,0,0,1,0,1,False,2,0,0.0,0,0,0.0,0,LIBERTY MUTUAL,2.0,1,50000.0,0,0,,0,2,0,1,1,1,100,100,506.136,52495,247.0,0.0,0.0,0.0,0.0,0
588,589,1,1,33.945,33.945,33.945,33.945,215.336,215.336,215.336,215.336,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,3.5,1,25000.0,0,0,,0,0,0,0,0,0,25,25,645.084,36529,100.0,0.0,0.0,0.0,0.0,0
589,590,1,1,61.591,61.591,61.591,61.591,547.087,547.087,547.087,547.087,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,0,0,1,1,1,100,100,729.1,24811,133.6,0.0,0.0,0.0,0.0,0
590,591,2,2,50.899,56.471,56.471,53.685,418.789,485.653,485.653,452.221,0,1,1,2,0,True,2,0,0.0,0,2,1.0,0,FARMERS,1.0,1,250000.0,0,1,,0,0,1,2,2,1,100,100,707.905,65163,247.2,0.0,0.0,0.0,0.0,0
591,592,2,1,18.497,75.934,75.934,47.215,29.967,719.203,719.203,374.585,0,2,0,2,0,True,1,0,0.0,0,0,0.0,0,LIBERTY MUTUAL,5.0,1,25000.0,0,1,,0,1,0,0,0,1,250,250,606.06,90600,105.0,0.0,0.0,1.0,0.0,0
592,593,2,1,59.69,67.56,67.56,63.625,524.275,618.716,618.716,571.495,0,1,1,0,2,False,1,0,0.0,0,0,0.0,0,OTHER,2.0,1,100000.0,0,1,,0,0,0,0,0,0,50,50,742.65,91015,80.0,0.0,0.0,0.0,1.0,0
593,594,2,1,32.563,42.587,42.587,37.575,198.755,319.047,319.047,258.901,0,2,0,2,0,True,1,0,0.0,0,0,0.0,0,OTHER,0.0,1,25000.0,1,0,,0,0,0,1,1,1,100,100,767.613,73857,120.24,0.0,0.0,0.0,0.0,0
594,595,1,2,40.55,40.55,40.55,40.55,294.594,294.594,294.594,294.594,0,0,1,0,1,False,2,0,0.0,0,0,0.0,0,MISSING,,0,,1,1,,0,0,0,2,1,1,100,100,604.524,46350,267.3,0.0,0.0,0.0,0.0,0
595,596,3,2,22.416,36.384,49.368,36.056,76.997,244.604,400.419,240.673,0,0,3,2,1,True,2,0,0.0,0,0,0.0,0,MISSING,,0,,1,1,,0,0,0,0,0,0,250,250,704.983,78567,129.6,0.0,0.0,0.0,0.0,0
596,597,1,1,49.234,49.234,49.234,49.234,398.814,398.814,398.814,398.814,0,0,1,0,1,False,1,0,0.0,0,3,3.0,0,ALLSTATE,3.0,1,25000.0,0,1,,0,0,0,1,1,1,25,25,638.445,98094,167.0,0.0,0.0,0.0,0.0,0
597,598,2,1,57.033,67.001,67.001,62.017,492.395,612.016,612.016,552.206,0,1,1,2,0,True,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,100000.0,0,0,,0,0,0,1,1,1,25,25,632.527,96391,167.0,0.0,0.0,0.0,0.0,0
598,599,1,1,17.706,17.706,17.706,17.706,20.471,20.471,20.471,20.471,1,0,1,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,100000.0,0,1,,0,0,1,0,0,0,25,25,630.478,12124,100.0,0.0,0.0,0.0,0.0,0
599,600,2,1,16.0,59.072,59.072,37.536,0.0,516.863,516.863,258.432,1,1,1,1,1,True,1,0,0.0,0,0,0.0,0,PROGRESSIVE,5.0,1,100000.0,0,0,,0,0,1,0,0,1,100,100,701.962,52495,84.0,0.0,0.0,0.0,0.0,0
600,601,1,1,66.348,66.348,66.348,66.348,604.174,604.174,604.174,604.174,0,1,0,0,1,False,1,0,0.0,0,1,1.0,0,NATIONWIDE,5.0,1,250000.0,0,1,,0,0,0,1,1,1,50,50,663.122,66869,167.0,0.0,0.0,0.0,0.0,0
601,602,1,1,19.309,19.309,19.309,19.309,39.703,39.703,39.703,39.703,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,0,0,1,1,1,100,100,613.267,50900,167.0,0.0,0.0,0.0,0.0,0
602,603,2,1,43.889,89.913,89.913,66.901,334.666,886.958,886.958,610.812,0,1,1,1,1,True,1,0,0.0,0,0,0.0,0,OTHER,4.0,1,100000.0,1,1,,0,1,0,1,1,1,50,50,561.628,45689,150.3,0.0,0.0,0.0,2.0,0
603,604,2,1,30.345,45.166,45.166,37.756,172.14,349.996,349.996,261.068,0,0,2,1,1,True,1,0,0.0,0,0,0.0,0,OTHER,4.0,1,25000.0,0,0,,0,1,1,1,1,1,100,100,,38912,167.0,0.0,0.0,0.0,0.0,0
604,605,1,2,56.769,56.769,56.769,56.769,489.225,489.225,489.225,489.225,0,1,0,0,1,False,2,0,0.0,0,0,0.0,0,OTHER,5.0,1,25000.0,1,0,,0,0,0,0,0,1,50,50,564.857,37564,166.5,0.0,0.0,0.0,0.0,0
605,606,2,2,53.795,73.768,73.768,63.782,453.545,693.219,693.219,573.382,0,1,1,2,0,True,2,0,0.0,0,0,0.0,0,FARMERS,0.0,1,250000.0,0,1,,0,1,0,1,1,1,25,25,725.631,53793,197.6,0.0,0.0,0.0,0.0,0
606,607,1,1,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1,0,1,0,1,False,1,0,0.0,0,0,0.0,0,GEICO,3.0,1,25000.0,1,0,,0,0,1,1,1,1,250,250,703.877,18037,120.24,0.0,0.0,0.0,0.0,0
607,608,1,1,51.906,51.906,51.906,51.906,430.867,430.867,430.867,430.867,0,1,0,0,1,False,1,0,0.0,0,3,3.0,0,AMERICAN FAMILY,2.0,1,250000.0,0,0,,0,0,1,1,1,1,25,25,622.047,98094,167.0,0.0,0.0,0.0,0.0,0
608,609,1,2,38.215,38.215,38.215,38.215,266.574,266.574,266.574,266.574,0,0,1,1,0,True,2,0,0.0,0,0,0.0,0,PROGRESSIVE,4.5,1,50000.0,0,1,,0,1,0,1,1,0,25,25,536.886,65163,242.0,0.0,0.0,0.0,0.0,0
609,610,4,1,21.18,32.008,32.008,29.301,62.159,192.095,192.095,159.611,0,2,2,2,2,True,1,0,0.0,0,0,0.0,0,OTHER,1.0,1,25000.0,1,1,,1,0,0,1,1,1,250,250,646.119,58368,150.3,0.0,0.0,0.0,0.0,0
610,611,1,1,39.266,39.266,39.266,39.266,279.195,279.195,279.195,279.195,0,1,0,0,1,False,1,0,0.0,0,4,4.0,0,MISSING,,0,,1,0,,0,0,0,1,1,1,50,50,695.683,96391,150.3,0.0,0.0,0.0,0.0,0
611,612,3,2,49.682,66.096,66.096,82.73,404.18,601.152,601.152,800.756,0,2,1,2,1,True,2,0,0.0,0,0,0.0,0,OTHER,0.0,1,100000.0,0,0,,0,1,0,2,2,1,50,50,624.491,96391,309.0,0.0,0.0,0.0,0.0,0
612,613,1,1,48.316,48.316,48.316,48.316,387.797,387.797,387.797,387.797,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,0,0,0,1,25,25,603.867,50270,105.0,0.0,0.0,0.0,0.0,0
613,614,2,2,29.316,57.163,57.163,43.24,109.031,493.962,493.962,301.496,0,1,1,2,0,True,2,0,0.0,0,1,0.5,0,MISSING,,0,,0,0,,0,0,1,2,1,1,25,25,850.0,50270,237.6,0.0,0.0,0.0,0.0,0
614,615,2,1,54.774,65.659,65.659,60.216,465.287,595.905,595.905,530.596,0,2,0,0,2,False,1,0,0.0,0,2,1.0,0,GEICO,3.5,1,100000.0,0,1,,0,0,1,1,1,1,100,100,762.35,57830,133.6,0.0,0.0,0.0,0.0,0
615,616,2,1,45.552,50.285,50.285,47.919,354.628,411.417,411.417,383.023,0,1,1,2,0,True,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,50000.0,1,1,,0,0,1,1,1,1,25,25,644.685,38912,150.3,0.0,0.0,0.0,0.0,0
616,617,3,3,16.0,47.535,54.462,39.332,0.0,378.414,461.541,279.985,1,2,1,2,1,True,3,0,0.0,0,2,0.667,0,PROGRESSIVE,5.0,1,25000.0,0,1,,0,2,0,2,3,0,100,100,850.0,74670,316.8,0.0,0.0,0.0,1.0,0
617,618,1,1,25.812,25.812,25.812,25.812,117.739,117.739,117.739,117.739,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,ALLSTATE,1.0,1,250000.0,0,0,,0,1,0,0,0,0,50,50,,57830,100.0,0.0,0.0,0.0,0.0,0
618,619,1,1,54.069,54.069,54.069,54.069,456.829,456.829,456.829,456.829,0,0,1,0,1,False,1,0,0.0,0,2,2.0,0,MISSING,,0,,0,1,,0,0,0,0,0,1,50,50,771.171,80672,84.0,0.0,0.0,0.0,0.0,0
619,620,1,1,58.012,58.012,58.012,58.012,504.143,504.143,504.143,504.143,0,0,1,1,0,True,1,0,0.0,0,0,0.0,0,OTHER,4.0,1,100000.0,1,0,,0,0,0,0,0,1,50,50,411.636,65789,94.5,0.0,0.0,0.0,0.0,0
620,621,1,1,38.459,38.459,38.459,38.459,269.507,269.507,269.507,269.507,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,0,0,1,1,1,25,25,673.365,56335,150.3,0.0,0.0,0.0,0.0,0
621,622,1,1,48.653,48.653,48.653,48.653,334.161,276.484,276.484,276.484,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,0,0,1,1,1,25,25,457.986,97231,150.3,0.0,0.0,0.0,0.0,0
622,623,1,1,65.352,65.352,65.352,65.352,592.228,592.228,592.228,592.228,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,0,0,1,1,1,100,100,781.751,87035,120.24,0.0,0.0,0.0,0.0,0
623,624,1,1,42.682,42.682,42.682,42.682,320.187,320.187,320.187,320.187,0,0,1,0,1,False,1,0,2.0,2,0,0.0,0,FARMERS,5.0,1,50000.0,1,1,,0,0,0,0,0,0,25,25,451.267,80696,90.0,0.0,0.0,0.0,0.0,0
624,625,2,1,27.137,52.243,52.243,39.69,133.643,434.917,434.917,284.28,0,1,1,2,0,True,1,0,0.0,0,0,0.0,0,FARMERS,0.0,1,25000.0,0,1,,0,0,1,0,0,1,25,25,,52666,105.0,0.0,0.0,0.0,1.0,0
625,626,2,2,24.807,63.057,63.057,43.932,105.686,564.689,564.689,335.188,0,2,0,2,0,True,2,0,0.0,0,0,0.0,0,ALLSTATE,2.0,1,100000.0,0,1,,0,1,0,1,1,1,250,250,732.68,37564,197.6,0.0,0.0,0.0,0.0,0
626,627,1,1,39.753,39.753,39.753,39.753,285.033,285.033,285.033,285.033,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,ALLSTATE,2.0,1,250000.0,1,0,,0,0,0,1,1,1,50,50,770.646,40320,120.24,0.0,0.0,0.0,0.0,0
627,628,1,1,28.007,28.007,28.007,28.007,144.078,144.078,144.078,144.078,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,1,,0,0,0,1,1,1,50,50,455.532,21894,150.3,0.0,0.0,0.0,0.0,0
628,629,2,2,32.833,63.536,63.536,48.184,201.991,570.428,570.428,386.209,0,1,1,2,0,True,2,0,0.0,0,1,0.5,0,AMERICAN FAMILY,0.5,1,250000.0,0,0,,0,0,0,1,1,1,250,250,688.375,80696,247.0,0.0,0.0,0.0,0.0,0
629,630,1,2,26.925,26.925,26.925,26.925,131.105,131.105,131.105,131.105,0,0,1,1,0,True,2,0,0.0,0,0,0.0,0,LIBERTY MUTUAL,0.5,1,100000.0,1,1,,0,2,0,2,2,1,100,100,811.211,44924,222.48,0.0,0.0,0.0,0.0,0
630,631,1,1,46.198,46.198,46.198,46.198,362.382,362.382,362.382,362.382,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,0,1,1,1,1,100,100,706.958,36517,120.24,0.0,0.0,0.0,0.0,0
631,632,1,2,30.744,30.744,30.744,30.744,176.932,176.932,176.932,176.932,0,1,0,0,1,False,2,0,0.0,0,0,0.0,0,PROGRESSIVE,5.0,1,100000.0,1,0,,0,0,0,0,0,0,25,25,540.453,22476,162.0,0.0,0.0,0.0,0.0,0
632,633,1,3,38.543,38.543,38.543,38.543,270.51,270.51,270.51,270.51,0,1,0,0,1,False,3,0,0.0,0,1,1.0,0,MISSING,,0,,0,1,,0,2,0,2,2,0,250,250,706.085,50900,307.2,0.0,0.0,0.0,0.0,0
633,634,1,1,33.581,33.581,33.581,33.581,210.972,210.972,210.972,210.972,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,GEICO,5.0,1,50000.0,0,0,,0,0,0,1,1,1,100,100,737.924,87108,133.6,0.0,0.0,0.0,0.0,0
634,635,1,1,62.277,62.277,62.277,62.277,555.329,555.329,555.329,555.329,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,GEICO,0.5,1,50000.0,1,0,,0,0,0,0,0,1,25,25,640.66,89633,94.5,0.0,0.0,0.0,1.0,0
635,636,2,2,34.331,56.682,56.682,45.507,219.974,462.257,462.257,341.116,0,2,0,2,0,True,2,0,0.0,0,2,1.0,0,MISSING,,0,,1,0,,0,0,0,1,1,1,25,25,711.453,65789,177.84,0.0,0.0,0.0,0.0,0
636,637,1,1,65.669,65.669,65.669,65.669,596.023,596.023,596.023,596.023,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,1,1,1,1,1,50,50,636.538,46350,167.0,0.0,0.0,0.0,0.0,0
637,638,1,1,43.701,43.701,43.701,43.701,332.411,332.411,332.411,332.411,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,LIBERTY MUTUAL,4.5,1,100000.0,0,0,,0,1,0,1,1,1,100,100,617.171,19380,167.0,0.0,0.0,0.0,0.0,0
638,639,2,1,37.922,45.07,45.07,41.496,263.064,348.835,348.835,305.949,0,1,1,2,0,True,1,0,0.0,0,0,0.0,0,GEICO,0.0,1,100000.0,0,0,,0,0,1,0,0,1,50,50,682.867,87035,105.0,0.0,0.0,0.0,0.0,0
639,640,3,1,32.622,49.293,56.86,46.258,199.461,399.511,490.317,363.096,0,1,2,2,1,True,1,0,0.0,0,2,0.667,0,MISSING,,0,,1,1,,0,0,1,1,1,1,100,100,820.483,81525,120.24,0.0,0.0,0.0,0.0,0
640,641,1,1,49.685,49.685,49.685,49.685,404.22,404.22,404.22,404.22,0,0,1,0,1,False,1,0,0.0,0,1,1.0,0,OTHER,5.0,1,100000.0,1,0,,0,0,1,1,1,1,25,25,526.172,92002,150.3,0.0,0.0,0.0,0.0,0
641,642,1,1,77.64,77.64,77.64,77.64,739.679,739.679,739.679,739.679,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,GEICO,2.5,1,100000.0,1,1,,0,0,0,1,1,1,50,50,725.216,53793,120.24,0.0,0.0,0.0,0.0,0
642,643,1,1,40.532,40.532,40.532,40.532,294.381,294.381,294.381,294.381,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,0,0,1,1,1,25,25,623.775,91015,150.3,0.0,0.0,0.0,0.0,0
643,644,1,1,54.841,54.841,54.841,54.841,466.092,466.092,466.092,466.092,0,1,0,1,0,True,1,0,0.0,0,0,0.0,0,GEICO,0.5,1,25000.0,0,0,,0,1,0,1,1,1,100,100,754.792,54018,133.6,0.0,0.0,1.0,1.0,0
644,645,1,1,59.029,59.029,59.029,59.029,516.354,516.354,516.354,516.354,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,ALLSTATE,5.0,1,100000.0,0,1,,0,1,0,0,0,1,250,250,603.459,57650,105.0,0.0,0.0,0.0,0.0,0
645,646,2,1,36.953,55.83,55.83,46.392,251.438,477.964,477.964,364.701,0,0,2,2,0,True,1,0,0.0,0,0,0.0,0,FARMERS,2.5,1,100000.0,0,1,,0,0,0,0,0,0,25,25,720.268,69073,80.0,0.0,0.0,0.0,0.0,0
646,647,2,1,36.57,64.76,64.76,50.665,246.835,585.125,585.125,415.98,0,1,1,1,1,True,1,0,0.0,0,1,0.5,0,AMERICAN FAMILY,5.0,1,50000.0,0,1,,0,1,1,1,1,1,100,100,650.781,38912,167.0,0.0,0.0,0.0,0.0,0
647,648,2,3,37.908,71.714,71.714,54.811,262.899,668.564,668.564,465.731,0,0,2,1,1,True,3,0,0.0,0,2,1.0,0,ALLSTATE,4.0,1,100000.0,0,0,,0,1,0,2,1,0,25,25,576.211,87108,372.0,0.0,0.0,0.0,0.0,0
648,649,1,1,33.86,33.86,33.86,33.86,214.325,214.325,214.325,214.325,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,25000.0,0,0,,0,0,0,1,1,1,25,25,575.622,97231,167.0,2003.964,12.0,0.0,0.0,1
649,650,2,1,29.6,53.799,53.799,41.7,163.203,453.587,453.587,308.395,0,0,2,2,0,True,1,0,0.0,0,1,0.5,0,MISSING,,0,,1,1,,0,1,0,1,1,1,50,50,733.986,69015,120.24,0.0,0.0,0.0,0.0,0
650,651,1,2,76.692,76.692,76.692,76.692,728.308,728.308,728.308,728.308,0,1,0,0,1,False,2,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,0,1,1,1,100,100,558.761,66869,247.0,0.0,0.0,0.0,0.0,0
651,652,2,3,35.136,37.892,37.892,36.514,229.629,262.708,262.708,246.168,0,1,1,0,2,False,3,0,0.0,0,0,0.0,0,PROGRESSIVE,5.0,1,100000.0,0,0,,0,2,0,0,0,0,100,100,631.933,58368,260.0,0.0,0.0,0.0,0.0,0
652,653,2,3,55.866,65.355,65.355,60.61,478.391,592.255,592.255,535.323,0,1,1,2,0,True,3,0,0.0,0,0,0.0,0,ALLSTATE,5.0,1,50000.0,1,0,,0,0,0,3,3,0,250,250,615.689,36529,401.4,0.0,0.0,0.0,0.0,0
653,654,1,1,60.55,60.55,60.55,60.55,534.6,534.6,534.6,534.6,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,0,0,1,1,1,100,100,636.817,65789,167.0,0.0,0.0,0.0,0.0,0
654,655,1,1,32.258,32.258,32.258,32.258,195.099,195.099,195.099,195.099,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,1,0,0,0,1,50,50,530.623,52611,105.0,0.0,0.0,0.0,0.0,0
655,656,1,1,55.652,55.652,55.652,55.652,475.829,475.829,475.829,475.829,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,1,,0,0,0,1,1,1,50,50,689.618,18037,150.3,0.0,0.0,0.0,0.0,0
656,657,1,1,44.271,44.271,44.271,44.271,272.374,205.499,205.499,205.499,0,0,1,0,1,False,1,0,0.0,0,1,1.0,0,MISSING,,0,,1,0,,0,0,0,1,0,0,25,25,674.107,68294,135.0,0.0,0.0,0.0,0.0,0
657,658,1,1,33.893,33.893,33.893,33.893,214.715,214.715,214.715,214.715,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,2.0,1,25000.0,1,0,,0,0,1,1,1,1,25,25,820.277,66869,120.24,0.0,0.0,0.0,0.0,0
658,659,1,1,63.098,63.098,63.098,63.098,565.171,565.171,565.171,565.171,0,1,0,1,0,True,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,100000.0,1,1,,1,0,0,0,0,1,25,25,657.252,64123,94.5,0.0,0.0,0.0,0.0,0
659,660,1,1,33.932,33.932,33.932,33.932,215.185,215.185,215.185,215.185,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,NATIONWIDE,5.0,1,50000.0,0,0,,1,0,0,1,1,1,100,100,597.231,52074,167.0,0.0,0.0,0.0,1.0,0
660,661,3,3,20.869,50.1,50.1,48.138,58.429,409.2,409.2,385.651,0,2,1,2,1,True,3,0,0.0,0,0,0.0,0,ALLSTATE,5.0,1,25000.0,0,0,,0,3,1,2,3,0,50,50,722.262,98079,316.8,0.0,0.0,0.0,0.0,0
661,662,2,1,58.308,68.237,68.237,63.273,507.693,626.849,626.849,567.271,0,2,0,1,1,True,1,0,0.0,0,1,0.5,0,OTHER,2.5,1,250000.0,1,0,,0,0,1,0,0,0,25,25,711.047,43446,72.0,0.0,0.0,0.0,0.0,0
662,663,2,1,31.278,59.79,59.79,45.534,183.333,525.481,525.481,354.407,0,2,0,2,0,True,1,0,0.0,0,0,0.0,0,PROGRESSIVE,1.0,1,50000.0,0,1,,0,0,0,1,1,1,25,25,632.37,19087,167.0,0.0,0.0,0.0,0.0,0
663,664,1,1,36.227,36.227,36.227,36.227,242.725,242.725,242.725,242.725,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,GEICO,4.5,1,25000.0,1,0,,0,0,0,1,1,1,25,25,705.837,54018,120.24,0.0,0.0,0.0,0.0,0
664,665,3,1,36.422,64.384,64.384,68.614,245.06,580.609,580.609,631.364,0,1,2,2,1,True,1,0,0.0,0,0,0.0,0,PROGRESSIVE,1.0,1,100000.0,1,1,,0,1,0,1,1,1,50,50,564.268,57609,150.3,0.0,0.0,0.0,0.0,0
665,666,1,1,62.823,62.823,62.823,62.823,561.88,561.88,561.88,561.88,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,25000.0,1,0,,0,0,0,0,0,1,100,100,677.107,57650,94.5,0.0,0.0,0.0,1.0,0
666,667,4,4,26.146,52.501,59.733,41.131,121.75,438.009,524.796,301.576,0,4,0,2,2,True,4,0,0.0,0,1,0.25,0,NATIONWIDE,5.0,1,250000.0,0,1,,0,3,1,3,3,3,250,250,691.378,15290,541.0,0.0,0.0,0.0,0.0,0
667,668,2,1,46.828,63.662,63.662,55.245,369.941,571.946,571.946,470.944,0,0,2,2,0,True,1,0,0.0,0,1,0.5,0,LIBERTY MUTUAL,3.0,1,50000.0,1,1,,0,0,0,1,1,1,250,250,850.0,83569,120.24,0.0,0.0,0.0,0.0,0
668,669,1,1,43.181,43.181,43.181,43.181,326.169,326.169,326.169,326.169,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,1,0,1,1,1,100,100,569.575,15154,167.0,0.0,0.0,0.0,0.0,0
669,670,1,1,44.775,44.775,44.775,44.775,345.304,345.304,345.304,345.304,0,1,0,0,1,False,0,1,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,1,0,1,1,1,100,100,,17490,167.0,0.0,0.0,1.0,1.0,0
670,671,1,1,49.704,49.704,49.704,49.704,404.45,404.45,404.45,404.45,0,1,0,1,0,True,1,0,0.0,0,0,0.0,0,GEICO,5.0,1,25000.0,0,0,,0,0,0,0,0,0,100,100,610.874,38912,100.0,0.0,0.0,0.0,0.0,0
671,672,1,1,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1,0,1,0,1,False,1,0,0.0,0,0,0.0,0,ALLSTATE,2.0,1,100000.0,1,1,,0,0,0,1,1,1,25,25,683.649,56335,150.3,0.0,0.0,0.0,0.0,0
672,673,1,1,42.95,42.95,42.95,42.95,323.4,323.4,323.4,323.4,0,0,1,1,0,True,1,0,0.0,0,1,1.0,0,OTHER,5.0,1,25000.0,0,1,,0,0,1,1,1,1,50,50,476.229,28093,167.0,971.705,5.819,1.0,1.0,1
673,674,1,1,41.584,41.584,41.584,41.584,307.005,307.005,307.005,307.005,0,1,0,0,1,False,1,0,0.0,0,1,1.0,0,MISSING,,0,,1,0,,0,0,0,1,1,1,25,25,696.567,65789,150.3,0.0,0.0,1.0,0.0,0
674,675,1,2,63.52,63.52,63.52,63.52,570.237,570.237,570.237,570.237,0,1,0,0,1,False,2,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,1,1,1,1,1,50,50,,21894,247.0,0.0,0.0,0.0,0.0,0
675,676,2,2,27.053,52.768,52.768,39.91,132.639,441.213,441.213,286.926,0,2,0,2,0,True,2,0,0.0,0,0,0.0,0,FARMERS,0.0,1,100000.0,0,0,,0,1,1,0,1,0,50,50,775.079,85923,153.6,0.0,0.0,0.0,0.0,0
676,677,1,1,25.886,25.886,25.886,25.886,118.633,118.633,118.633,118.633,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,FARMERS,5.0,1,250000.0,1,0,,0,0,0,1,1,1,100,100,591.555,74203,150.3,0.0,0.0,0.0,0.0,0
677,678,1,1,50.761,50.761,50.761,50.761,417.13,417.13,417.13,417.13,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,1,1,1,0,1,100,100,665.742,99697,139.5,0.0,0.0,0.0,2.0,0
678,679,2,1,54.209,65.023,65.023,59.616,458.51,588.279,588.279,523.395,0,1,1,2,0,True,1,0,0.0,0,2,1.0,0,OTHER,5.0,1,25000.0,1,0,,0,0,0,1,1,1,100,100,614.508,36529,150.3,0.0,0.0,0.0,0.0,0
679,680,2,1,22.648,68.973,68.973,45.811,79.774,635.678,635.678,357.726,0,1,1,2,0,True,1,0,0.0,0,0,0.0,0,PROGRESSIVE,5.0,1,100000.0,0,1,,1,0,1,1,1,1,50,50,607.092,87108,167.0,0.0,0.0,0.0,0.0,0
680,681,1,1,39.673,39.673,39.673,39.673,284.078,284.078,284.078,284.078,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,1,,0,0,1,1,1,1,25,25,673.658,76116,150.3,0.0,0.0,0.0,0.0,0
681,682,2,1,30.707,45.229,45.229,37.968,176.48,350.747,350.747,263.614,0,1,1,2,0,True,1,0,0.0,0,1,0.5,0,MISSING,,0,,0,0,,0,0,1,1,1,1,25,25,750.021,21894,133.6,0.0,0.0,1.0,0.0,0
682,683,1,1,66.819,66.819,66.819,66.819,609.829,609.829,609.829,609.829,0,1,0,0,1,False,1,0,3.0,3,1,1.0,0,LIBERTY MUTUAL,2.0,1,25000.0,0,0,,0,1,0,0,0,1,25,25,595.641,37564,105.0,0.0,0.0,0.0,0.0,0
